title,totalScore,reviewsCount,street,city,website,phone,url,categoryName,Instagram,Tiktok,Facebook,YT,Jumlah OTA,Status,jumlah_sosmed_ota,kategori,kategori_ota,has_website,has_phone,cluster,tier
Anja Jimbaran,4.5,535,Jl. Yoga Perkanthi No.2,Badung Regency,http://www.anjajimbaran.com/,62 361 3352068,https://www.google.com/maps/search/?api=1&query=Anja%20Jimbaran&query_place_id=ChIJ75ryhGFE0i0Rfh7Ey_DUwQs,Hotel,True,True,True,False,10,uda di cek,13,Tinggi,Sedang,1,1,0,1
Aquarius Beach Hotel,4.5,121,"8787+43F, Jl. Pantai Sindhu",Denpasar City,http://www.aquariusbeachhotel.com/,62 361 270298,https://www.google.com/maps/search/?api=1&query=Aquarius%20Beach%20Hotel&query_place_id=ChIJQc_zqDVA0i0RTYDfWhBQT9A,Hotel,True,False,True,False,7,uda di cek,9,Sedang,Sedang,1,1,0,1
"Arthur Suites Villa, Bali",4.5,167,Jl. Kresna No.939,Badung Regency,https://arthursuiteslegian.com/,62 813-9965-179,https://www.google.com/maps/search/?api=1&query=Arthur%20Suites%20Villa%2C%20Bali&query_place_id=ChIJW1WFOcVG0i0RlcIzvQvqPPE,Hotel,True,False,False,False,8,uda di cek,9,Sedang,Sedang,1,1,0,1
Aryaduta Bali,4.5,3092,Jl. Kartika Plaza,Badung Regency,https://www.aryaduta.com/en/hotel/AKB/aryaduta-bali?utm_source=digital-direct&utm_medium=web-link&utm_campaign=website&utm_id=digital-direct&utm_term=google-web-button,62 361 4754188,https://www.google.com/maps/search/?api=1&query=Aryaduta%20Bali&query_place_id=ChIJqSXCo6FG0i0RnqR2sn9SsSQ,Hotel,True,True,True,True,7,uda di cek,11,Sedang,Sedang,1,1,0,1
Bali Dynasty Resort,4.5,4736,Jl. Kartika Plaza,Badung Regency,http://bdr.pphotels.com/,62 361 752403,https://www.google.com/maps/search/?api=1&query=Bali%20Dynasty%20Resort&query_place_id=ChIJ-WwHzqFG0i0Rclv6u_ZP9FI,Resort hotel,True,True,True,True,11,uda di cek,15,Tinggi,Sedang,1,1,0,1
Bali Paradise Suites,4.5,93,Jl. Eka Laweya No.2,Badung Regency,,62 881-3609-248,https://www.google.com/maps/search/?api=1&query=Bali%20Paradise%20Suites&query_place_id=ChIJFz8LFNlG0i0R9KuSYItd4jE,Hotel,False,False,False,False,7,uda di cek,7,Sedang,Sedang,0,1,1,3
Bali True Living Apartment,4.5,531,Jl. Imam Bonjol Jl. Perumahan Budha Cemeng Ukir No.1,Denpasar City,http://balitrueliving.com/,62 361 9376012,https://www.google.com/maps/search/?api=1&query=Bali%20True%20Living%20Apartment&query_place_id=ChIJH070htRG0i0RN1zwDFrYbV0,Hotel,True,True,False,False,9,uda di cek,11,Sedang,Sedang,1,1,0,1
Balicosy Villa,4.5,310,Jl. Pandawa No.3,Badung Regency,https://balicosy.com/,62 813-3338-2301,https://www.google.com/maps/search/?api=1&query=Balicosy%20Villa&query_place_id=ChIJH8wmC-BG0i0R3qBByRYDQRw,Villa,True,True,True,True,10,uda di cek,14,Tinggi,Sedang,1,1,0,1
Beji Ayu Homestay,4.5,205,Jl. Beji Ayu I No.2,Badung Regency,,62 361 8475918,https://www.google.com/maps/search/?api=1&query=Beji%20Ayu%20Homestay&query_place_id=ChIJFxzGLthG0i0RuukpwoDlQUw,Homestay,False,False,True,False,7,uda di cek,8,Sedang,Sedang,0,1,1,3
Biu Biu Resort Bali,4.5,1494,Jl. Pantai Balangan,Badung Regency,https://www.biubiuresortbali.com/,62 858-5710-2667,https://www.google.com/maps/search/?api=1&query=Biu%20Biu%20Resort%20Bali&query_place_id=ChIJLd1OdhpF0i0R02WvcPmJjSg,Resort hotel,True,True,False,False,10,uda di cek,12,Sedang,Sedang,1,1,0,1
Bracha Villas,4.5,292,Jl. Beraban Banjar Taman Kerobokan No.55,Badung Regency,https://www.brachavillas.com/,62 361 9342077,https://www.google.com/maps/search/?api=1&query=Bracha%20Villas&query_place_id=ChIJKRRf0hZH0i0RRVZCpVphiy8,Resort hotel,True,True,True,False,9,uda di cek,12,Sedang,Sedang,1,1,0,1
Bustle Base,4.5,102,Jl. Sunset No.23,Badung Regency,http://balibustle.com/,62 878-1822-6245,https://www.google.com/maps/search/?api=1&query=Bustle%20Base&query_place_id=ChIJ0_8raBZH0i0RdIcX0byH7o8,Hotel,True,False,True,True,7,uda di cek,10,Sedang,Sedang,1,1,0,1
C151 Smart Villas Seminyak,4.5,299,Jl. Kayu Aya No.151,Badung Regency,https://seminyak.c151.net/,62 823-4101-1812,https://www.google.com/maps/search/?api=1&query=C151%20Smart%20Villas%20Seminyak&query_place_id=ChIJ11zeQA1H0i0RDluxpNf9Ffg,Villa,True,True,True,True,9,uda di cek,13,Tinggi,Sedang,1,1,0,1
Capsule Inn Bali,4.5,85,Jl. Nakula No.18c,Denpasar City,,62 812-3814-7811,https://www.google.com/maps/search/?api=1&query=Capsule%20Inn%20Bali&query_place_id=ChIJId8GiplH0i0RdCgL3fiRuog,Hotel,True,False,True,False,8,uda di cek,10,Sedang,Sedang,0,1,1,3
Cara Cara Inn,4.5,1924,Jl. Khayangan Suci,Badung Regency,https://caracarainn.com/location,62 361 4754888,https://www.google.com/maps/search/?api=1&query=Cara%20Cara%20Inn&query_place_id=ChIJ7Z_cPLtG0i0RYP2tVk7F6mg,Hotel,False,True,True,False,14,uda di cek,16,Tinggi,Tinggi,1,1,0,1
Cityzen Kuta,4.5,2,Jl. Raya Kuta Jl. Nyangnyang Sari No.8,Badung Regency,,62 361 5520077,https://www.google.com/maps/search/?api=1&query=Cityzen%20Kuta&query_place_id=ChIJqTZXMCFF0i0RlGytHoeJAWw,Hotel,False,False,False,False,6,uda di cek,6,Rendah,Rendah,0,1,1,3
Clio Apartments Bali,4.5,384,,Badung Regency,http://www.cliolofts.com/,62 817-550-075,https://www.google.com/maps/search/?api=1&query=Clio%20Apartments%20Bali&query_place_id=ChIJm7vcziNH0i0RI47x8iPe1BU,Hotel,True,True,True,False,9,uda di cek,12,Sedang,Sedang,1,1,0,1
"Coco White Villa 1, Seminyak",4.5,22,"8577+G9R, Gg. Kahyangan",Badung Regency,https://www.indonesiahotels.net/en/hotel/cocowhite-villa.html,62 857-3213-2368,https://www.google.com/maps/search/?api=1&query=Coco%20White%20Villa%201%2C%20Seminyak&query_place_id=ChIJC3xxXBhH0i0R-OE_39SZRqA,Villa,True,True,False,False,7,uda di cek,9,Sedang,Sedang,1,1,0,1
Cross Paasha Bali Seminyak,4.5,1475,Jl. Kayu Aya No.77,Badung Regency,https://www.crosspaashabaliseminyak.com/,62 361 8465977,https://www.google.com/maps/search/?api=1&query=Cross%20Paasha%20Bali%20Seminyak&query_place_id=ChIJo8o9ABpH0i0RYkLcdhPDQno,Hotel,True,True,True,False,16,uda di cek,19,Sangat tinggi,Tinggi,1,1,0,1
d'Penjor Seminyak,4.5,193,Jl. Bidadari II Taman Mertanadi Seminyak No.1,Badung Regency,http://dpenjor.com/,62 361 8465925,https://www.google.com/maps/search/?api=1&query=d'Penjor%20Seminyak&query_place_id=ChIJB2rbJj1H0i0R6jMK76LsQoI,Hotel,True,True,True,False,7,uda di cek,10,Sedang,Sedang,1,1,0,1
Daha Mansions Seminyak,4.5,95,"Jl. Beraban Gg. Daha No.112, 80361",Badung Regency,https://www.dahamansions.com/,62 858-4781-7920,https://www.google.com/maps/search/?api=1&query=Daha%20Mansions%20Seminyak&query_place_id=ChIJ1-KsdOBH0i0RZAE2lHjvzZ4,Villa,True,True,True,True,11,uda di cek,15,Tinggi,Sedang,1,1,0,1
Discovery Kartika Plaza Hotel,4.5,6542,Jl. Kartika Plaza,Badung Regency,https://www.discoverykartikaplaza.com/,62 361 2001300,https://www.google.com/maps/search/?api=1&query=Discovery%20Kartika%20Plaza%20Hotel&query_place_id=ChIJt1wdoqFG0i0RMnW07pzilFQ,Resort hotel,True,True,True,False,4,uda di cek,7,Sedang,Rendah,1,1,0,1
Disini Villas,4.5,334,Jl. Mertasari No.28,Badung Regency,https://disinivillas.com/,62 361 737537,https://www.google.com/maps/search/?api=1&query=Disini%20Villas&query_place_id=ChIJBWXqSx9H0i0R8qcJNs7NZMs,Villa,True,True,True,True,11,uda di cek,15,Tinggi,Sedang,1,1,0,1
Fairfield by Marriott Bali Kuta Ngurah Rai,4.5,158,Jl. Bypass Ngurah Rai Simpang Siur No.8,Badung Regency,https://www.marriott.com/en-us/hotels/dpsnf-fairfield-bali-kuta-ngurah-rai/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 2014200,https://www.google.com/maps/search/?api=1&query=Fairfield%20by%20Marriott%20Bali%20Kuta%20Ngurah%20Rai&query_place_id=ChIJMyeUqB5H0i0ROGaKQMgUuGs,Hotel,True,True,True,False,15,uda di cek,18,Tinggi,Tinggi,1,1,0,1
favehotel Sunset Seminyak,4.5,2436,Jl. Sunset Road No.89,Badung Regency,https://www.favehotels.com/en/hotel/view/78/favehotel-sunset-seminyak,62 361 4741111,https://www.google.com/maps/search/?api=1&query=favehotel%20Sunset%20Seminyak&query_place_id=ChIJjz7GLCNH0i0R8oUaPWfm-T8,Hotel,True,False,True,False,12,uda di cek,14,Tinggi,Sedang,1,1,0,1
Febri's Hotel & Spa,4.5,1590,"Jalan Kartika Plaza, Kuta",Badung Regency,http://www.febrishotelspabali.com/,62 361 754575,https://www.google.com/maps/search/?api=1&query=Febri's%20Hotel%20%26%20Spa&query_place_id=ChIJkbg0Sb9G0i0RkTnaA6fR7JE,Resort hotel,True,False,True,False,16,uda di cek,18,Tinggi,Tinggi,1,1,0,1
"Four Points by Sheraton Bali, Kuta",4.5,3256,Jl. Benesari,Badung Regency,https://www.marriott.com/en-us/hotels/dpskf-four-points-bali-kuta/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 8496606,https://www.google.com/maps/search/?api=1&query=Four%20Points%20by%20Sheraton%20Bali%2C%20Kuta&query_place_id=ChIJlyzLUMdG0i0R9uZM0KyN8WA,Resort hotel,True,True,True,False,18,uda di cek,21,Sangat tinggi,Tinggi,1,1,0,1
Grand Hyatt Bali,4.5,8830,Kawasan Wisata Nusa Dua ITDC,Bali,https://www.hyatt.com/grand-hyatt/en-US/balgh-grand-hyatt-bali?src=corp_lclb_google_seo_balgh&utm_source=google&utm_medium=organic&utm_campaign=lmr,62 361 771234,https://www.google.com/maps/search/?api=1&query=Grand%20Hyatt%20Bali&query_place_id=ChIJ24BeDptA0i0RFOjaTEUPQT0,Resort hotel,True,True,True,True,16,uda di cek,20,Sangat tinggi,Tinggi,1,1,0,1
Grand Mirage Resort - Family Paradise,4.5,938,Jl. Pratama No.74,Badung Regency,https://www.grandmirage.com/,62 361 771888,https://www.google.com/maps/search/?api=1&query=Grand%20Mirage%20Resort%20-%20Family%20Paradise&query_place_id=ChIJg2xNsKdD0i0RKDVX0MEhLN4,Resort hotel,True,True,True,True,14,uda di cek,18,Tinggi,Tinggi,1,1,0,1
Grand Palace Hotel Sanur - Bali,4.5,1404,Jl. Bypass Ngurah Rai No.65,Denpasar City,http://www.grandpalacebali.com/,62 361 4491988,https://www.google.com/maps/search/?api=1&query=Grand%20Palace%20Hotel%20Sanur%20-%20Bali&query_place_id=ChIJAfdUSLVB0i0RoFFk44Vu2PY,Hotel,True,False,True,False,15,uda di cek,17,Tinggi,Tinggi,1,1,0,1
Grania Bali Villa,4.5,55,Jl. Dewi Saraswati III No.35,Badung Regency,http://www.graniabalivillas.com/,62 361 735333,https://www.google.com/maps/search/?api=1&query=Grania%20Bali%20Villa&query_place_id=ChIJp3oS8h5H0i0RpVzk8ybnbRM,Lodging,True,False,True,False,10,uda di cek,12,Sedang,Sedang,1,1,0,1
Griya Santrian a Beach Resort & Spa,4.5,1828,Jl. Danau Tamblingan No.47,Denpasar City,http://www.santrian.com/griya-santrian,62 361 288181,https://www.google.com/maps/search/?api=1&query=Griya%20Santrian%20a%20Beach%20Resort%20%26%20Spa&query_place_id=ChIJJd1hzklB0i0RhvF6dVPOVqc,Hotel,True,True,True,True,12,uda di cek,16,Tinggi,Sedang,1,1,0,1
Guest House Strawberry Garden,4.5,4,Gang 8 Jl. Dewi Sri VIII No.17 Blok B,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Guest%20House%20Strawberry%20Garden&query_place_id=ChIJW-7aaa5H0i0RBsKkHsN49GU,Extended stay hotel,True,False,False,False,7,uda di cek,8,Sedang,Sedang,0,0,3,4
Harper Kuta Bali,4.5,4867,Jln Legian No.73,Badung Regency,https://www.harperhotels.com/en/hotel/view/12/harper-kuta,62 361 8469869,https://www.google.com/maps/search/?api=1&query=Harper%20Kuta%20Bali&query_place_id=ChIJ938eK7pG0i0RO6m6UVXRgVY,Hotel,True,False,True,False,14,uda di cek,16,Tinggi,Tinggi,1,1,0,1
Horison Le Aman Hotel,4.5,549,Jl. Bypass Ngurah Rai No.50,Badung Regency,https://myhorison.com/v2/webhome,62 361 4466000,https://www.google.com/maps/search/?api=1&query=Horison%20Le%20Aman%20Hotel&query_place_id=ChIJ22zYshtF0i0RENOIShDHnXo,Hotel,True,False,True,False,10,uda di cek,12,Sedang,Sedang,1,1,0,1
Hotel Santika Seminyak Bali,4.5,2144,Jl. Sunset Road No.17,Badung Regency,https://mysantika.com/indonesia/badung/hotel-santika-seminyak,62 361 4727111,https://www.google.com/maps/search/?api=1&query=Hotel%20Santika%20Seminyak%20Bali&query_place_id=ChIJ04588CZH0i0R9ApdFk8kvzU,Hotel,True,False,True,False,6,uda di cek,8,Sedang,Rendah,1,1,0,1
IZE Seminyak by LifestyleRetreats,4.5,1594,Jl. Kayu Aya No.68,Badung Regency,https://lifestyleretreats.com/ize-seminyak/?utm_source=google&utm_medium=gmb&utm_campaign=googlemybusiness,62 361 8466999,https://www.google.com/maps/search/?api=1&query=IZE%20Seminyak%20by%20LifestyleRetreats&query_place_id=ChIJXVWOXxdH0i0Rsq4YEAlnq-8,Hotel,True,False,True,False,11,uda di cek,13,Tinggi,Sedang,1,1,0,1
J4 Hotels Legian,4.5,3091,Jln Legian No.74,Badung Regency,https://j4hotels.com/?utm_source=googlemybusiness,62 361 8469747,https://www.google.com/maps/search/?api=1&query=J4%20Hotels%20Legian&query_place_id=ChIJY37NmrlG0i0RjQR8cAYzs2Y,Hotel,True,False,True,False,15,uda di cek,17,Tinggi,Tinggi,1,1,0,1
Kamar Kamar Boutique Hotel,4.5,165,Jl. Dewi Saraswati III No.89,Badung Regency,http://www.kamarkamar.com/,62 361 730148,https://www.google.com/maps/search/?api=1&query=Kamar%20Kamar%20Boutique%20Hotel&query_place_id=ChIJHyzkTSRH0i0R7KHcJCc3s_k,Hotel,True,False,True,False,6,uda di cek,8,Sedang,Rendah,1,1,0,1
Kampi Villas,4.5,75,Jl. Raya Nusa Dua Selatan,Badung Regency,http://www.kampivilla.com/,62 821-4581-1275,https://www.google.com/maps/search/?api=1&query=Kampi%20Villas&query_place_id=ChIJM1FKtWJd0i0RSjY4mXffr7s,Villa,True,False,True,False,5,uda di cek,7,Sedang,Rendah,1,1,0,1
Kresna By The Sea,4.5,291,Jl. Sarinande No.19,Badung Regency,https://kresnahospitality.com/kresna-by-the-sea/,62 361 730317,https://www.google.com/maps/search/?api=1&query=Kresna%20By%20The%20Sea&query_place_id=ChIJX8NiuhtH0i0RathU2mcynfk,Hotel,True,False,True,False,11,uda di cek,13,Tinggi,Sedang,1,1,0,1
Kuta Paradise 777,4.5,12,Jl. Patimura No.777,Badung Regency,https://kutaparadise777.com/,62 812-3670-7575,https://www.google.com/maps/search/?api=1&query=Kuta%20Paradise%20777&query_place_id=ChIJf_s9IypH0i0RLD9kacfNyEM,Hotel,True,False,True,False,7,uda di cek,9,Sedang,Sedang,1,1,0,1
Kuta Seaview Beach Resort,4.5,1872,Jl. Pantai Kuta,Badung Regency,http://www.kutaseaviewhotel.com/,62 361 751961,https://www.google.com/maps/search/?api=1&query=Kuta%20Seaview%20Beach%20Resort&query_place_id=ChIJ9e9PIbxG0i0Rd--q79jNamE,Resort hotel,True,False,True,False,15,uda di cek,17,Tinggi,Tinggi,1,1,0,1
"La Berceuse Nusa Dua, Bali",4.5,504,Jl. Desa Sawangan Jl. Nusa Dua,Badung Regency,http://www.laberceusebali.com/,62 361 4771325,https://www.google.com/maps/search/?api=1&query=La%20Berceuse%20Nusa%20Dua%2C%20Bali&query_place_id=ChIJq6qqqk5D0i0RIRa2CV7IucQ,Resort hotel,True,True,True,True,9,uda di cek,13,Tinggi,Sedang,1,1,0,1
"La Leela Jimbaran, Bali",4.5,63,"65HH+PCV, Jl. Bypass Ngurah Rai Gg. Gaing Mas",Badung Regency,https://laleelajimbaran.top/,62 811-3924-400,https://www.google.com/maps/search/?api=1&query=La%20Leela%20Jimbaran%2C%20Bali&query_place_id=ChIJl5uC6XxE0i0RxF_ypfRvA5k,Hotel,True,False,True,False,7,uda di cek,9,Sedang,Sedang,1,1,0,1
Le Méridien Bali Jimbaran,4.5,2244,Jl. Bukit Permai,Badung Regency,https://www.marriott.com/en-us/hotels/dpsmd-le-meridien-bali-jimbaran/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 8466888,https://www.google.com/maps/search/?api=1&query=Le%20M%C3%A9ridien%20Bali%20Jimbaran&query_place_id=ChIJR6qrtoxE0i0RaPwIk5V3VO4,Hotel,True,False,True,True,18,uda di cek,21,Sangat tinggi,Tinggi,1,1,0,1
Mamaka Bali,4.5,2362,Jl. Pantai Kuta No.32,Badung Regency,https://ovolohotels.com/mamaka/?utm_source=gbp_listing&utm_medium=organic,62 361 8496500,https://www.google.com/maps/search/?api=1&query=Mamaka%20Bali&query_place_id=ChIJdSBAiMhH0i0RuEatn0PHdtM,Hotel,True,True,True,False,14,uda di cek,17,Tinggi,Tinggi,1,1,0,1
Mansu Hotel & Restaurant,4.5,222,Jl. Nakula No.7C,Denpasar City,https://www.instagram.com/mansuhotellegian?igsh=MWg4MTl4ZGhkNnFiYg==,62 813-3755-8760,https://www.google.com/maps/search/?api=1&query=Mansu%20Hotel%20%26%20Restaurant&query_place_id=ChIJs0QcPlFH0i0Ra-cstR8ollQ,Hotel,True,True,True,False,6,uda di cek,9,Sedang,Rendah,1,1,0,1
Mercure Kuta Bali,4.5,4075,Jl. Pantai Kuta Br Pande Mas 10 X,Badung Regency,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=3713&merchantid=seo-maps-ID-3713&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,62 361 767411,https://www.google.com/maps/search/?api=1&query=Mercure%20Kuta%20Bali&query_place_id=ChIJiRR4ZbxG0i0ROGza2u6fasU,Hotel,True,False,True,False,14,uda di cek,16,Tinggi,Tinggi,1,1,0,1
Mesari Beach Huts,4.5,59,Jl. Double Six No.17,Badung Regency,,62 822-3600-4611,https://www.google.com/maps/search/?api=1&query=Mesari%20Beach%20Huts&query_place_id=ChIJJahN7E1H0i0RNsDPw5SgFFA,Resort hotel,True,False,False,False,5,uda di cek,6,Rendah,Rendah,0,1,1,3
"Mina Pelasa Hotel, Legian",4.5,306,Jl. Batu Pageh No.02,Badung Regency,https://www.indonesiahotels.net/en/hotel/mina-pelasa-hotel.html,62 361 764406,https://www.google.com/maps/search/?api=1&query=Mina%20Pelasa%20Hotel%2C%20Legian&query_place_id=ChIJXYpvicZG0i0Rwqn_gKb76B8,Hotel,True,True,True,False,12,uda di cek,15,Tinggi,Sedang,1,1,0,1
Mirah Home Stay,4.5,2,"65JG+Q9F, Jl. Batas Kangin",Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Mirah%20Home%20Stay&query_place_id=ChIJASIyv2RE0i0RL7zEWUSnQGU,Hotel,False,False,False,False,5,uda di cek,5,Rendah,Rendah,0,0,3,4
Mutiara Bali Boutique Resort Villas & Spa,4.5,700,"Jalan Braban No.77 Seminyak, Jl. Braban",Badung Regency,https://www.mutiarabali.com/,62 361 734966,https://www.google.com/maps/search/?api=1&query=Mutiara%20Bali%20Boutique%20Resort%20Villas%20%26%20Spa&query_place_id=ChIJ5YgQ0hBH0i0RH8og-xD6z64,Hotel,True,False,True,False,13,uda di cek,15,Tinggi,Tinggi,1,1,0,1
My Secret Home,4.5,104,Jl. Courtyard,Badung Regency,https://mysecrethomebali.com/,62 878-4052-5407,https://www.google.com/maps/search/?api=1&query=My%20Secret%20Home&query_place_id=ChIJSaLsMulH0i0RLxN__oabyug,Hotel,True,False,False,False,8,uda di cek,9,Sedang,Sedang,1,1,0,1
New Kubu Di Bukit,4.5,45,Jl. Penataran Agung No.04,Badung Regency,,62 821-4595-5682,https://www.google.com/maps/search/?api=1&query=New%20Kubu%20Di%20Bukit&query_place_id=ChIJEV9mpqhF0i0RO5_ez2s2KFU,Holiday apartment,True,False,False,False,4,uda di cek,5,Rendah,Rendah,0,1,1,3
"One Eleven Haven – Private Pool Villas (1–5 Bedrooms), Seminyak, Bali",4.5,158,Jl. Beraban No.63,Badung Regency,https://111resorts.com/seminyak-resort/haven/,62 361 736826,https://www.google.com/maps/search/?api=1&query=One%20Eleven%20Haven%20%E2%80%93%20Private%20Pool%20Villas%20(1%E2%80%935%20Bedrooms)%2C%20Seminyak%2C%20Bali&query_place_id=ChIJufDh0hBH0i0R7J0YuQ4-XLM,Resort hotel,True,True,True,True,12,uda di cek,16,Tinggi,Sedang,1,1,0,1
Ossotel,4.5,600,Jl. Padma Utara,Badung Regency,https://www.ossotel.com/,62 361 754122,https://www.google.com/maps/search/?api=1&query=Ossotel&query_place_id=ChIJH2yHnd1G0i0RJo6NncqSm4E,Hotel,True,True,True,True,7,uda di cek,11,Sedang,Sedang,1,1,0,1
Panorama Cottages I,4.5,158,Jl. Sriwijaya No.32,Badung Regency,,62 361 755722,https://www.google.com/maps/search/?api=1&query=Panorama%20Cottages%20I&query_place_id=ChIJ0Qd4xsVG0i0RdbGlqyBeiaI,Hotel,False,False,True,False,8,uda di cek,9,Sedang,Sedang,0,1,1,3
Paradisus by Meliá Bali,4.5,5062,"Kawasan Pariwisata, Lot N1, Jl. ITDC Nusa Dua Lot BC",Badung Regency,https://www.melia.com/en/hotels/indonesia/bali/melia-bali?utm_campaign=google&utm_content=5701&utm_medium=organic&utm_source=directories,62 361 771510,https://www.google.com/maps/search/?api=1&query=Paradisus%20by%20Meli%C3%A1%20Bali&query_place_id=ChIJg9Sb1iVD0i0ROW3yfiS-MJ0,Hotel,True,False,True,True,12,uda di cek,15,Tinggi,Sedang,1,1,0,1
Pondok Arta Guest House,4.5,47,Jl. Majapahit Jl. Suli No.11,Badung Regency,,62 812-3926-914,https://www.google.com/maps/search/?api=1&query=Pondok%20Arta%20Guest%20House&query_place_id=ChIJES7vvLBG0i0RRqBjoW8SqhA,Hotel,False,False,False,False,1,uda di cek,1,Rendah,Rendah,0,1,1,3
Pradhana Residence,4.5,99,Gg. Soka No.III B,Badung Regency,,62 811-535-588,https://www.google.com/maps/search/?api=1&query=Pradhana%20Residence&query_place_id=ChIJTX_00NxF0i0R0vmKpDtmWCY,Guest house,False,True,True,False,5,uda di cek,7,Sedang,Rendah,0,1,1,3
PrimeBiz Hotel Kuta,4.5,2695,Jl. Raya Kuta No.66,Badung Regency,http://pbku.pphotels.com/,62 361 8469766,https://www.google.com/maps/search/?api=1&query=PrimeBiz%20Hotel%20Kuta&query_place_id=ChIJ8WitRLZG0i0RwZ_P6-w2a1c,Hotel,True,False,True,False,10,uda di cek,12,Sedang,Sedang,1,1,0,1
Puri Cendana Resort - Bali,4.5,349,Jl. Camplung Tanduk,Badung Regency,http://www.puricendanaresortbali.com/,62 361 732947,https://www.google.com/maps/search/?api=1&query=Puri%20Cendana%20Resort%20-%20Bali&query_place_id=ChIJe71_XB5H0i0RT04Rr4sG-aw,Hotel,True,True,True,True,13,uda di cek,17,Tinggi,Tinggi,1,1,0,1
Puri Dewi Sri Hotel,4.5,4,75MF+GMJ,Badung Regency,,62 361 761955,https://www.google.com/maps/search/?api=1&query=Puri%20Dewi%20Sri%20Hotel&query_place_id=ChIJtSRqrblG0i0RSmjO5291KDU,Hotel,False,False,False,False,6,uda di cek,6,Rendah,Rendah,0,1,1,3
Rama Beach Resort & Villas,4.5,1892,Jl. Wana Segara No.31,Badung Regency,https://www.ramabeachhotel.com/,62 361 751557,https://www.google.com/maps/search/?api=1&query=Rama%20Beach%20Resort%20%26%20Villas&query_place_id=ChIJh2QDLCBE0i0RPyZrt2xPn3I,Hotel,True,False,True,True,12,uda di cek,15,Tinggi,Sedang,1,1,0,1
Ramayana Suites & Resort,4.5,3412,"75GC+3P9, Jl. Bakung Sari",Badung Regency,http://www.ramayanasuiteskuta.com/,62 361 751864,https://www.google.com/maps/search/?api=1&query=Ramayana%20Suites%20%26%20Resort&query_place_id=ChIJCwxCpKRG0i0RsxoRfJoCrXY,Hotel,True,False,True,False,13,uda di cek,15,Tinggi,Tinggi,1,1,0,1
Rhadana Kuta Bali,4.5,1816,Jl. Raya Kuta No.88,Badung Regency,http://www.rhadana.com/,62 361 755264,https://www.google.com/maps/search/?api=1&query=Rhadana%20Kuta%20Bali&query_place_id=ChIJ4S3GzLZG0i0RKiBKQTPVrQY,Hotel,True,True,True,False,12,uda di cek,15,Tinggi,Sedang,1,1,0,1
Anam Bali Hospitality,4.5,93,Jl. Bali Deli No.15,Badung Regency,https://www.anambalihospitality.com/room-and-vespa-3,62 851-3666-6030,https://www.google.com/maps/search/?api=1&query=Room%20%26%20Vespa%203&query_place_id=ChIJc5kGmCNH0i0RYQ4-ZkjQNtA,Hotel,True,False,True,False,4,uda di cek,6,Rendah,Rendah,1,1,0,1
Sadara Resort,4.5,2420,"Tanjung Benoa, Jl. Pratama",Badung Regency,http://sadararesort.com/,62 361 772010,https://www.google.com/maps/search/?api=1&query=Sadara%20Resort&query_place_id=ChIJvTA166dD0i0R7kI5ISeK5MM,Resort hotel,True,False,True,True,17,uda di cek,20,Sangat tinggi,Tinggi,1,1,0,1
Samaja Villas Kunti,4.5,483,Jl. Kunti II No.18,Badung Regency,http://www.samajavillaskunti.com/,62 361 8499449,https://www.google.com/maps/search/?api=1&query=Samaja%20Villas%20Kunti&query_place_id=ChIJg94omyZH0i0RfPvnhG0FumY,Villa,True,False,True,False,11,uda di cek,13,Tinggi,Sedang,1,1,0,1
Sandat Hotel Legian,4.5,830,Jln Legian No.120,Badung Regency,https://sandathotellegian.com/,62 821-4740-3865,https://www.google.com/maps/search/?api=1&query=Sandat%20Hotel%20Legian&query_place_id=ChIJZ8uxJbpG0i0RqsEwVZfwnCw,Hotel,True,True,True,False,13,uda di cek,16,Tinggi,Tinggi,1,1,0,1
