title,totalScore,reviewsCount,street,city,website,phone,url,categoryName,Instagram,Tiktok,Facebook,YT,ShopeeFood,GrabFood,GoFood,jumlah_sosmed_ODD,kategori,has_website,has_phone,cluster,tier
Warung Bu Raras,5.0,2,Jl. Gajah Mada No.131,Tabanan Regency,,+62 821-4662-6351,https://www.google.com/maps/search/?api1&queryWarung%20Bu%20Raras&query_place_idChIJVWpD1gc70i0R0VdY5J7bG-I,Brunch restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Dek Di,5.0,1,"V4R5+MXM, Jl. Pulau Seribu",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Dek%20Di&query_place_idChIJdWlWczeR0S0R7AUuKUgCcO8,Brunch restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Dharma,5.0,3,Jl. Setia Budi,Buleleng Regency,,+62 813-3880-7920,https://www.google.com/maps/search/?api1&queryWarung%20Dharma&query_place_idChIJtX_ubACR0S0RVHIslrvP2vM,Brunch restaurant,False,False,True,False,False,False,True,2,Sedang,0,1,0,2
Warung Ibu Jari,5.0,1,Jl. Anggrek,Tabanan Regency,,+62 857-9264-7130,https://www.google.com/maps/search/?api1&queryWarung%20Ibu%20Jari&query_place_idChIJ4TNQY4070i0ROkOU2HSnLD4,Brunch restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
Warung makan B 86,5.0,1,Jl. Veteran No.10,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20makan%20B%2086&query_place_idChIJcSej7aiR0S0R3ValqXWIiOI,Brunch restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Makan Mek.Mang,5.0,4,"V33M+CQC, Jl. Merak",Buleleng Regency,,+62 831-1486-4382,https://www.google.com/maps/search/?api1&queryWarung%20Makan%20Mek.Mang&query_place_idChIJA--Y8G-b0S0RlyvUvNRqB8I,Brunch restaurant,True,False,True,False,False,False,True,3,Sedang,0,1,0,2
Warung makan sari muslim,5.0,3,"R4W6+46Q, Unnamed Road",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20makan%20sari%20muslim&query_place_idChIJAcqDfO2R0S0REKfUNRIfGKo,Brunch restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Warung seblak teh Yeni bandung,5.0,2,"W435+496, Jl. WR Supratman",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20seblak%20teh%20Yeni%20bandung&query_place_idChIJgw6UEwCR0S0RpnpC2dbvXpA,Brunch restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
warung Sunari,5.0,4,Jl. Raya Anturan No.88,Buleleng Regency,,+62 821-4713-2736,https://www.google.com/maps/search/?api1&querywarung%20Sunari&query_place_idChIJOfCEH6FB0i0RzORYMVf_tMc,Brunch restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Widari,5.0,2,Jl. P. Seribu No.2,Tabanan Regency,,+62 819-3917-0585,https://www.google.com/maps/search/?api1&queryWarung%20Widari&query_place_idChIJxVPogv870i0RIXYDjOBIddk,Brunch restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
WarungvLawar Dolong Pak Kelian,5.0,2,"W447+6C8, Jl. WR Supratman",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarungvLawar%20Dolong%20Pak%20Kelian&query_place_idChIJS8G0SgCR0S0R5ujbQ6YivZg,Brunch restaurant,False,True,False,False,False,False,False,1,Rendah,0,0,1,3
We. Ake,5.0,1,"V3CP+6C6, Jl. Srikandi Sambangan",Buleleng Regency,,+62 823-4858-2655,https://www.google.com/maps/search/?api1&queryWe.%20Ake&query_place_idChIJ0XYO7Nmb0S0RxU-w4JN41Oc,Brunch restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Wr. Lalapan Nasya,5.0,1,Jl. P. Seribu,Tabanan Regency,,+62 823-3645-4563,https://www.google.com/maps/search/?api1&queryWr.%20Lalapan%20Nasya&query_place_idChIJq8bQEA470i0RPjx-gAUtmEU,Brunch restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Wr.GALIH,5.0,4,"R3W9+JM5, Jl. Angling Darma",Buleleng Regency,,+62 877-6203-1721,https://www.google.com/maps/search/?api1&queryWr.GALIH&query_place_idChIJiepC3Oqb0S0R-nTVOO0EmaE,Brunch restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Yunna Kitchen,5.0,12,W426+GGG,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryYunna%20Kitchen&query_place_idChIJ85JyQvCR0S0RNmj7EONkvcA,Brunch restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
Warung Bali Asri (Prasmanan),5.0,1,Jl. Gajah Mada No.119,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Bali%20Asri%20(Prasmanan)&query_place_idChIJN09n83ib0S0RDHWb9FkDln8,Buffet restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Anturan,5.0,6,"R3X4+F9W, Jl. Selat Anturan",Buleleng Regency,,+62 853-3356-2984,https://www.google.com/maps/search/?api1&queryAnturan&query_place_idChIJu2ADhDGb0S0RFyO-_mL8u7k,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
AYAM BAKAR & Pempek,5.0,2,F45F+4GV,Tabanan Regency,,+62 812-1531-5224,https://www.google.com/maps/search/?api1&queryAYAM%20BAKAR%20%26%20Pempek&query_place_idChIJXXRrS-470i0R_Ev5O9P5eDs,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Ayam Bakar IBU,5.0,1,"V3XV+78C, Jl. Surapati",Buleleng Regency,,+62 878-6319-4003,https://www.google.com/maps/search/?api1&queryAyam%20Bakar%20IBU&query_place_idChIJp1n632yb0S0RIqVLz9Hc2zA,Chicken restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Ayam Bakar Ibu,5.0,3,"W429+CJW, Gg. Kelinci",Buleleng Regency,,+62 878-9299-8824,https://www.google.com/maps/search/?api1&queryAyam%20Bakar%20Ibu&query_place_idChIJcWUTTd-R0S0RxCl4zTSd74Y,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Ayam Betutu Bu Ferdi (ABBF) Selingsing Tabanan,5.0,8,"F464+CHR, Jl. Garuda Jl. Selingsing",Tabanan Regency,,+62 813-3723-2423,https://www.google.com/maps/search/?api1&queryAyam%20Betutu%20Bu%20Ferdi%20(ABBF)%20Selingsing%20Tabanan&query_place_idChIJEx_C2t470i0RqE1-hhiCMfI,Chicken restaurant,True,False,True,False,False,False,True,3,Sedang,0,1,0,2
AYAM GEPREK NBL,5.0,3,Jl. Mawar No.110,Tabanan Regency,,+62 898-0169-503,https://www.google.com/maps/search/?api1&queryAYAM%20GEPREK%20NBL&query_place_idChIJh3VdJHY70i0R-MVvc7qOq50,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Ayam Geprek Prekprek,5.0,4,Jl. Ratna No.2,Tabanan Regency,,+62 896-8807-1001,https://www.google.com/maps/search/?api1&queryAyam%20Geprek%20Prekprek&query_place_idChIJxbydCAA70i0Rt7SoCvLGsEo,Chicken restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
Ayam Geprek Uleeg Tabanan,5.0,2,"F466+MFX, Jl. Dr. Ir Soekarno I",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryAyam%20Geprek%20Uleeg%20Tabanan&query_place_idChIJ31l6O2g70i0RcN29o0ao0X0,Chicken restaurant,False,False,True,False,False,True,True,3,Sedang,0,0,1,3
Ayam panggang bu luh jati,5.0,4,V4Q5+24X,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryAyam%20panggang%20bu%20luh%20jati&query_place_idChIJVSd-BwCR0S0R8C6MrG17qbM,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Balitulen Fried Chicken,5.0,2,"Jln. Mawar.125 A, Gerokgak Gede, Tabanan (dipertokoan Alfamart",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryBalitulen%20Fried%20Chicken%2C%20Mawar&query_place_idChIJ1_dlB9470i0Rz2RfsOGWLtc,Chicken restaurant,False,False,False,False,False,True,True,2,Sedang,0,0,1,3
Sate Ayam Saparua ex Rela,5.0,1,Jl. A. Yani No.55,Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySate%20Ayam%20Saparua%20ex%20Rela&query_place_idChIJ_9Zx0Vyb0S0RcSl-Cct_WnE,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
SDQ Dimsum,5.0,1,Jalan Sartika Utara Perumahan Nusantara Block A2,Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySDQ%20Dimsum&query_place_idChIJv3FIBwCb0S0RgZjZY4Ye8h8,Chicken restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
Warung Betutu Wisala,5.0,1,"V463+89V, Jl. Jelantik Gingsir",Buleleng Regency,,+62 819-1567-2299,https://www.google.com/maps/search/?api1&queryWarung%20Betutu%20Wisala&query_place_idChIJ8-2G7D6R0S0RpVDnmjjD2Fs,Chicken restaurant,False,False,True,False,False,False,False,1,Rendah,0,1,0,2
Bakmi ASUI,5.0,7,Jl. Pulau Menjangan No.64,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryBakmi%20ASUI&query_place_idChIJ2c5BEAA70i0Rf0Lq40lkxR0,Chinese restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Chinese Food,5.0,1,Jl. Surapati No.52,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryChinese%20Food&query_place_idChIJjUEpSpib0S0RPxcMhXiCZ0k,Chinese restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Sister's Kitchen Singaraja,5.0,2,Jl. Sudirman No.63,Buleleng Regency,https://www.facebook.com/profile.php?id100089343537883&mibextidZbWKwL,+62 812-3704-6667,https://www.google.com/maps/search/?api1&querySister's%20Kitchen%20Singaraja&query_place_idChIJz-w3_Hab0S0R78YieapgtCc,Chinese restaurant,False,False,False,False,False,True,False,1,Rendah,1,1,2,1
Warung Makan Ochelo,5.0,9,Jl. Ki Barak Panji,Buleleng Regency,,+62 877-6332-4447,https://www.google.com/maps/search/?api1&queryWarung%20Makan%20Ochelo&query_place_idChIJN5cH8Nmb0S0RD-ymQo6j9Tg,Chinese restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Mie Cup,5.0,3,Jl. Mawar No.84,Tabanan Regency,,+62 813-3800-3833,https://www.google.com/maps/search/?api1&queryMie%20Cup&query_place_idChIJPWccQTs70i0ROCF4pl_V_DM,Country food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Sun Dimsum - Tabanan,5.0,9,Perum Graha Asri Persada II Jl. Raya Penyalin No.2 Blok B,Tabanan Regency,,+62 819-9949-1154,https://www.google.com/maps/search/?api1&querySun%20Dimsum%20-%20Tabanan&query_place_idChIJcyisK3E70i0ROpQgWeGc8so,Dim sum restaurant,True,False,True,False,False,False,True,3,Sedang,0,1,0,2
Warung Nasi Campur,5.0,1,Jalan Pulau Nias No.2A,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Campur&query_place_idChIJyXUMNWA60i0RcHI0naY4zYc,Diner,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Oishiidimsumku,5.0,9,JL. Pulau Sumba Blok B5,Buleleng Regency,https://linktr.ee/oishiidimsumku/,+62 812-3232-3625,https://www.google.com/maps/search/?api1&queryOishiidimsumku&query_place_idChIJ1WvI1a-b0S0RF5ZUpgLbX5E,Dumpling restaurant,True,True,False,False,False,True,False,3,Sedang,1,1,2,1
Nasi Kuning Mery,5.0,3,Jl. A. Yani No.98,Buleleng Regency,,+62 878-6094-1592,https://www.google.com/maps/search/?api1&queryNasi%20Kuning%20Mery&query_place_idChIJq3FCAgCb0S0Rt75sqx7R8tY,Family restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Nang Gundul,5.0,3,Jl. Rajawali,Tabanan Regency,,+62 881-0370-18113,https://www.google.com/maps/search/?api1&queryWarung%20Nang%20Gundul&query_place_idChIJbfQVfgA70i0RPTmc6QALZIc,Family restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
Bakung Sari Resort Restaurant,5.0,1,Gg. Kresek No.20,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Bakung%20Sari%20Resort%20Restaurant&query_place_id=ChIJ5c9xWwBH0i0RMDaVY4OMHCU,Family restaurant,True,True,True,False,False,False,False,3,Sedang,0,0,1,3
Ayam Geprek Candra,5.0,2,C4R9+QWG,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryAyam%20Geprek%20Candra&query_place_idChIJ0RpEFgA70i0RS-p4PMfdojY,Fast food restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
D'Celup Chicken Crispy Sukasada,5.0,2,Jl. Jelantik Gingsir No.123,Buleleng Regency,,+62 819-3659-3999,https://www.google.com/maps/search/?api1&queryD'Celup%20Chicken%20Crispy%20Sukasada&query_place_idChIJHVXpfgCR0S0R0MPwB7CoNKU,Fast food restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
EaTheMoment,5.0,29,Jl. Nuri No.22,Tabanan Regency,,+62 821-1212-0887,https://www.google.com/maps/search/?api1&queryEaTheMoment&query_place_idChIJ0Ro45pE70i0RjdWi4EjZ6cE,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Geprek Jhonson 2,5.0,3,Jl. Garuda No.4,Tabanan Regency,,+62 831-1962-2537,https://www.google.com/maps/search/?api1&queryGeprek%20Jhonson%202&query_place_idChIJUd-QaBc70i0Rx5PJFLxc6u4,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Geprek kha 2,5.0,7,"F4C7+XHH, Unnamed Road",Tabanan Regency,,+62 896-9002-0506,https://www.google.com/maps/search/?api1&queryGeprek%20kha%202&query_place_idChIJRVaL9Z470i0RiQRsEZcM6sc,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
House of Miko Food court,5.0,9,Jl. A. Yani No.171,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryHouse%20of%20Miko%20Food%20court&query_place_idChIJz_JLSQCb0S0RhHY2w2eBSDE,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Kupi Sanje,5.0,1,"F427+67Q, Anyelir VII",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryKupi%20Sanje&query_place_idChIJeZuHRgA70i0RWzDIL7hM2J0,Fast food restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
Love Waffle,5.0,2,Jl. Ahmad Yani Barat No.191,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryLove%20Waffle&query_place_idChIJd38mL1eb0S0RRCZyWNP3z7E,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
MARTABAK LEGEND,5.0,1,Jl. WR Supratman,Buleleng Regency,,+62 852-8253-1089,https://www.google.com/maps/search/?api1&queryMARTABAK%20LEGEND&query_place_idChIJBXhxvbeR0S0RhVa9dRCZJSA,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
MIE AYAM BAKSO BAROKAH WONOGIRI - SOLO,5.0,2,Jl. Mawar No.82,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryMIE%20AYAM%20BAKSO%20BAROKAH%20WONOGIRI%20-%20SOLO&query_place_idChIJzRYDSAA70i0REeSQ3t3ASJY,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Mie Jebew ala Mama Viona,5.0,4,Jalan Perumahan BTN Polri Kutuh Kelod Blok C10,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryMie%20Jebew%20ala%20Mama%20Viona&query_place_idChIJR57SBwA70i0RU7CjBFoya_w,Fast food restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
Seblak Jadul Prasmanan Cab2,5.0,1,Jl. Pahlawan No.7,Buleleng Regency,,+62 881-0379-64895,https://www.google.com/maps/search/?api1&querySeblak%20Jadul%20Prasmanan%20Cab2&query_place_idChIJl6-1EgCb0S0R98XwndGYZtQ,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Tahu Garing TAGAR Base,5.0,2,Jl. WR Supratman No.88,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryTahu%20Garing%20TAGAR%20Base&query_place_idChIJDQR-s1SR0S0RYY1czfGoyTo,Fast food restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
Warung Barokah68 Tabanan (Bakso & Lalapan),5.0,3,"F456+GQX, Jl. Yeh Gangga I",Tabanan Regency,,+62 819-1630-3013,https://www.google.com/maps/search/?api1&queryWarung%20Barokah68%20Tabanan%20(Bakso%20%26%20Lalapan)&query_place_idChIJQ7v0FAA70i0RYTA2LrhIm1g,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Bu Karsi,5.0,1,Jl. Setia Budi No.42,Buleleng Regency,https://www.facebook.com/warungbukarsi?mibextidZbWKwL,+62 813-3735-3563,https://www.google.com/maps/search/?api1&queryWarung%20Bu%20Karsi&query_place_idChIJmbAC7VqR0S0RkJaSQIc-9Xg,Fast food restaurant,False,False,False,False,False,False,False,0,Rendah,1,1,2,1
Warung sry,5.0,4,Gg. Kepundung No.4 blok B,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20sry&query_place_idChIJ07vcXnmb0S0RNtF2CDvZSkU,Fast food restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Samabe - Enchanting Tree on The Beach,5.0,1,"5687+76C Barong - Barong Sawangan, Jl. Pura Jl. Raya Nusa Dua Selatan",Badung Regency,https://www.samabe.com/en/restaurant/private-cave-and-beach-events.php,62 361 8468633,https://www.google.com/maps/search/?api=1&query=Samabe%20-%20Enchanting%20Tree%20on%20The%20Beach&query_place_id=ChIJBUhBRZdd0i0R4eAsVmcaai4,Fine dining restaurant,True,True,True,True,False,False,False,4,Tinggi,1,1,2,1
Cemilan88 Tabanan,5.0,1,Jl. Pulau Menjangan No.51,Tabanan Regency,,+62 819-1806-6330,https://www.google.com/maps/search/?api1&queryCemilan88%20Tabanan&query_place_idChIJSUUg4zM70i0RSdwTjiWOR4I,Hamburger restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Bubur Ayam dan Bubur Kacang Hijau Madura,5.0,4,Jl. Pulau Menjangan No.02,Tabanan Regency,,+62 819-1357-6372,https://www.google.com/maps/search/?api1&queryBubur%20Ayam%20dan%20Bubur%20Kacang%20Hijau%20Madura&query_place_idChIJKXWIAs870i0RjWAuAhxJaRI,Health food restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
AGC,5.0,1,"The Royal Griya Loka, Blok P19",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryAGC&query_place_idChIJ1_9GbAA70i0RPnqRV87ulIM,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Angkringan Jelang Malam,5.0,6,Jl. A. Yani No.90,Buleleng Regency,,+62 811-3815-551,https://www.google.com/maps/search/?api1&queryAngkringan%20Jelang%20Malam&query_place_idChIJG8wDaPGb0S0RwLqwSL9VXno,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Angkringan Warung Bagus,5.0,10,Jl. Gelatik Dajan Peken No.8,Tabanan Regency,,+62 819-9933-6316,https://www.google.com/maps/search/?api1&queryAngkringan%20Warung%20Bagus&query_place_idChIJMfNyHzg70i0RGuyC4jWI4Bc,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Ayam Geprek Mama Khansa,5.0,1,Jl. Surya Dharma,Buleleng Regency,,+62 895-3287-60897,https://www.google.com/maps/search/?api1&queryAyam%20Geprek%20Mama%20Khansa&query_place_idChIJA_IEFdGb0S0Rbmaf3BFnRXY,Indonesian restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
Bakso Pak Jeni CAB II,5.0,4,F43C+RVF,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryBakso%20Pak%20Jeni%20CAB%20II&query_place_idChIJHbr6GAA70i0RsdNrn8HvZYQ,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Bebek Goreng Mak Wulan Suroboyo,5.0,6,Jl. P. Nias Gg. III No.44,Tabanan Regency,,+62 815-4752-6542,https://www.google.com/maps/search/?api1&queryBebek%20Goreng%20Mak%20Wulan%20Suroboyo&query_place_idChIJb2VXRQA70i0RekbFxDGDcPU,Indonesian restaurant,True,False,True,False,False,False,False,2,Sedang,0,1,0,2
"Bebek Kang ""War"" Bumbu Hitam",5.0,4,Jl. Pulau Batam No.30,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryBebek%20Kang%20%22War%22%20Bumbu%20Hitam&query_place_idChIJE6IJSwA70i0RCOHs5dNJQ3Q,Indonesian restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Blide,5.0,3,"V4J5+36P, Unnamed Road",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryBlide&query_place_idChIJoexkNEyR0S0RyA2Y1YlYV4E,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Dapoer Ratu Bali,5.0,2,Jl. Sri Gunting,Tabanan Regency,,+62 819-3603-8567,https://www.google.com/maps/search/?api1&queryDapoer%20Ratu%20Bali&query_place_idChIJnRKaMiw70i0Rrzp9Hdrdkf0,Indonesian restaurant,True,False,True,False,False,False,True,3,Sedang,0,1,0,2
Dapur Tita,5.0,1,Gg. XVII No.34,Tabanan Regency,,+62 813-3876-2470,https://www.google.com/maps/search/?api1&queryDapur%20Tita&query_place_idChIJu3dxl8w70i0RKcKfnp3baA0,Indonesian restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
Gerobak Apoy,5.0,1,"F456+5GF Alfamart Yeh Gangga, Jl. Yeh Gangga I",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryGerobak%20Apoy&query_place_idChIJhbPcZQA70i0RA3BhSYVE98Y,Indonesian restaurant,False,True,False,False,False,False,True,2,Sedang,0,0,1,3
"Kambing Singaraja ""Bli Gede""",5.0,4,Jl. WR Supratman No.41,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryKambing%20Singaraja%20%22Bli%20Gede%22&query_place_idChIJSZuhGACR0S0RbDGj_Q1PthM,Indonesian restaurant,False,True,False,False,False,False,False,1,Rendah,0,0,1,3
Kantin A'I,5.0,5,"V3JV+J33, Jl. Yudistira",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryKantin%20A'I&query_place_idChIJtUUoufOb0S0RipdsFXWn58Y,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Kedai popoh (seblak&masakan bandung),5.0,4,"V397+F8R, Gg. Bumi Indah III",Buleleng Regency,,+62 812-2330-1119,https://www.google.com/maps/search/?api1&queryKedai%20popoh%20(seblak%26masakan%20bandung)&query_place_idChIJbSbSUQCb0S0R-injwiTyhU4,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Mie Ayam & Bakso Mas Keling Cabang Singaraja,5.0,19,Jl. Laksamana No.113,Buleleng Regency,https://www.instagram.com/mieayambaksomaskeling?igshdjl6dnFqY2lmZWl0,+62 852-1718-6614,https://www.google.com/maps/search/?api1&queryMie%20Ayam%20%26%20Bakso%20Mas%20Keling%20Cabang%20Singaraja&query_place_idChIJ0ZmFWQCb0S0RJ13y8kOTJfw,Indonesian restaurant,True,False,False,False,False,True,False,2,Sedang,1,1,2,1
"Nasi Campur Babi ""Delod Setra Buleleng""",5.0,2,"V3HW+8HP, Gg. 4",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryNasi%20Campur%20Babi%20%22Delod%20Setra%20Buleleng%22&query_place_idChIJ0Rm9R82R0S0RBa5joZD5nmM,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Nasi Goreng Safira,5.0,1,Jl. A. Yani No.100d,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryNasi%20Goreng%20Safira&query_place_idChIJi566NgCb0S0RMGmubwK8zoo,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Nasi Kuning Bu Sri,5.0,1,"F427+742, Jl. Anyelir",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryNasi%20Kuning%20Bu%20Sri&query_place_idChIJwXsAzII70i0R-ALyOyHVWa0,Indonesian restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
Nasi Kuning Gondrong,5.0,2,Jl. Kartini No.8,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryNasi%20Kuning%20Gondrong&query_place_idChIJSxjfWgCb0S0Rl8iYRKmqSfQ,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Pawon Mak Tjoen,5.0,1,"V3JC+824, Jl. Pantai Indah",Buleleng Regency,,+62 857-7960-4948,https://www.google.com/maps/search/?api1&queryPawon%20Mak%20Tjoen&query_place_idChIJd6CNQwCb0S0Rx6Ayn72O9hs,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
